i1	1/d(V(G))
4.991001000000338e-003	7.932490e-002
4.992001000000338e-003	7.932490e-002
4.993001000000338e-003	7.951287e-002
4.994001000000338e-003	7.932490e-002
4.995001000000338e-003	7.932490e-002
4.996001000000338e-003	7.951287e-002
4.997001000000338e-003	7.951287e-002
4.998001000000339e-003	7.932490e-002
4.999001000000339e-003	7.932490e-002
5.000001000000339e-003	7.951287e-002
5.001001000000339e-003	7.951287e-002
5.002001000000339e-003	7.951287e-002
5.003001000000339e-003	7.951287e-002
5.004001000000339e-003	7.951287e-002
5.005001000000339e-003	7.951287e-002
5.006001000000340e-003	7.951287e-002
5.007001000000340e-003	7.951287e-002
5.008001000000340e-003	7.951287e-002
5.009001000000340e-003	7.951287e-002
5.010001000000340e-003	7.970174e-002
5.011001000000340e-003	7.970174e-002
5.012001000000340e-003	7.951287e-002
5.013001000000340e-003	7.951287e-002
5.014001000000341e-003	7.970174e-002
5.015001000000341e-003	7.970174e-002
5.016001000000341e-003	7.951287e-002
5.017001000000341e-003	7.970174e-002
5.018001000000341e-003	7.970174e-002
5.019001000000341e-003	7.951287e-002
5.020001000000341e-003	7.970174e-002
5.021001000000342e-003	7.970174e-002
5.022001000000342e-003	7.970174e-002
5.023001000000342e-003	7.970174e-002
5.024001000000342e-003	7.970174e-002
5.025001000000342e-003	7.989150e-002
5.026001000000342e-003	7.970174e-002
5.027001000000342e-003	7.970174e-002
5.028001000000342e-003	7.989150e-002
5.029001000000343e-003	7.970174e-002
5.030001000000343e-003	7.970174e-002
5.031001000000343e-003	7.989150e-002
5.032001000000343e-003	7.989150e-002
5.033001000000343e-003	7.970174e-002
5.034001000000343e-003	7.970174e-002
5.035001000000343e-003	7.989150e-002
5.036001000000344e-003	7.989150e-002
5.037001000000344e-003	7.989150e-002
5.038001000000344e-003	7.989150e-002
5.039001000000344e-003	7.989150e-002
5.040001000000344e-003	7.989150e-002
5.041001000000344e-003	7.989150e-002
5.042001000000344e-003	7.989150e-002
5.043001000000344e-003	7.989150e-002
5.044001000000345e-003	8.008218e-002
5.045001000000345e-003	8.008218e-002
5.046001000000345e-003	7.989150e-002
5.047001000000345e-003	7.989150e-002
5.048001000000345e-003	7.989150e-002
5.049001000000345e-003	8.008218e-002
5.050001000000345e-003	8.008218e-002
5.051001000000346e-003	7.989150e-002
5.052001000000346e-003	8.008218e-002
5.053001000000346e-003	8.008218e-002
5.054001000000346e-003	8.008218e-002
5.055001000000346e-003	8.008218e-002
5.056001000000346e-003	8.008218e-002
5.057001000000346e-003	8.008218e-002
5.058001000000346e-003	8.008218e-002
5.059001000000347e-003	8.008218e-002
5.060001000000347e-003	8.008218e-002
5.061001000000347e-003	8.027376e-002
5.062001000000347e-003	8.008218e-002
5.063001000000347e-003	8.008218e-002
5.064001000000347e-003	8.027376e-002
5.065001000000347e-003	8.008218e-002
5.066001000000348e-003	8.008218e-002
5.067001000000348e-003	8.027376e-002
5.068001000000348e-003	8.027376e-002
5.069001000000348e-003	8.027376e-002
5.070001000000348e-003	8.027376e-002
5.071001000000348e-003	8.027376e-002
5.072001000000348e-003	8.027376e-002
5.073001000000348e-003	8.027376e-002
5.074001000000349e-003	8.027376e-002
5.075001000000349e-003	8.027376e-002
5.076001000000349e-003	8.027376e-002
5.077001000000349e-003	8.027376e-002
5.078001000000349e-003	8.027376e-002
5.079001000000349e-003	8.027376e-002
5.080001000000349e-003	8.027376e-002
5.081001000000350e-003	8.027376e-002
5.082001000000350e-003	8.046626e-002
5.083001000000350e-003	8.046626e-002
5.084001000000350e-003	8.027376e-002
5.085001000000350e-003	8.046626e-002
5.086001000000350e-003	8.046626e-002
5.087001000000350e-003	8.027376e-002
5.088001000000350e-003	8.046626e-002
5.089001000000351e-003	8.046626e-002
5.090001000000351e-003	8.046626e-002
5.091001000000351e-003	8.046626e-002
5.092001000000351e-003	8.046626e-002
5.093001000000351e-003	8.046626e-002
5.094001000000351e-003	8.046626e-002
5.095001000000351e-003	8.046626e-002
5.096001000000352e-003	8.046626e-002
5.097001000000352e-003	8.065969e-002
5.098001000000352e-003	8.046626e-002
5.099001000000352e-003	8.046626e-002
5.100001000000352e-003	8.065969e-002
5.101001000000352e-003	8.065969e-002
5.102001000000352e-003	8.046626e-002
5.103001000000352e-003	8.046626e-002
5.104001000000353e-003	8.065969e-002
5.105001000000353e-003	8.065969e-002
5.106001000000353e-003	8.065969e-002
5.107001000000353e-003	8.065969e-002
5.108001000000353e-003	8.065969e-002
5.109001000000353e-003	8.065969e-002
5.110001000000353e-003	8.065969e-002
5.111001000000353e-003	8.065969e-002
5.112001000000354e-003	8.065969e-002
5.113001000000354e-003	8.065969e-002
5.114001000000354e-003	8.065969e-002
5.115001000000354e-003	8.065969e-002
5.116001000000354e-003	8.085405e-002
5.117001000000354e-003	8.085405e-002
5.118001000000354e-003	8.065969e-002
5.119001000000355e-003	8.065969e-002
5.120001000000355e-003	8.085405e-002
5.121001000000355e-003	8.085405e-002
5.122001000000355e-003	8.065969e-002
5.123001000000355e-003	8.085405e-002
5.124001000000355e-003	8.085405e-002
5.125001000000355e-003	8.085405e-002
5.126001000000355e-003	8.085405e-002
5.127001000000356e-003	8.085405e-002
5.128001000000356e-003	8.085405e-002
5.129001000000356e-003	8.085405e-002
5.130001000000356e-003	8.085405e-002
5.131001000000356e-003	8.085405e-002
5.132001000000356e-003	8.104935e-002
5.133001000000356e-003	8.085405e-002
5.134001000000357e-003	8.085405e-002
5.135001000000357e-003	8.104935e-002
5.136001000000357e-003	8.085405e-002
5.137001000000357e-003	8.085405e-002
5.138001000000357e-003	8.104935e-002
5.139001000000357e-003	8.104935e-002
5.140001000000357e-003	8.104935e-002
5.141001000000357e-003	8.104935e-002
5.142001000000358e-003	8.104935e-002
5.143001000000358e-003	8.085405e-002
5.144001000000358e-003	8.085405e-002
5.145001000000358e-003	8.104935e-002
5.146001000000358e-003	8.124560e-002
5.147001000000358e-003	8.124560e-002
5.148001000000358e-003	8.104935e-002
5.149001000000359e-003	8.104935e-002
5.150001000000359e-003	8.104935e-002
5.151001000000359e-003	8.104935e-002
5.152001000000359e-003	8.104935e-002
5.153001000000359e-003	8.124560e-002
5.154001000000359e-003	8.124560e-002
5.155001000000359e-003	8.104935e-002
5.156001000000359e-003	8.104935e-002
5.157001000000360e-003	8.124560e-002
5.158001000000360e-003	8.124560e-002
5.159001000000360e-003	8.104935e-002
5.160001000000360e-003	8.124560e-002
5.161001000000360e-003	8.124560e-002
5.162001000000360e-003	8.124560e-002
5.163001000000360e-003	8.124560e-002
5.164001000000361e-003	8.124560e-002
5.165001000000361e-003	8.124560e-002
5.166001000000361e-003	8.124560e-002
5.167001000000361e-003	8.144280e-002
5.168001000000361e-003	8.124560e-002
5.169001000000361e-003	8.124560e-002
5.170001000000361e-003	8.144280e-002
5.171001000000361e-003	8.124560e-002
5.172001000000362e-003	8.124560e-002
5.173001000000362e-003	8.144280e-002
5.174001000000362e-003	8.144280e-002
5.175001000000362e-003	8.124560e-002
5.176001000000362e-003	8.124560e-002
5.177001000000362e-003	8.144280e-002
5.178001000000362e-003	8.144280e-002
5.179001000000363e-003	8.144280e-002
5.180001000000363e-003	8.144280e-002
5.181001000000363e-003	8.144280e-002
5.182001000000363e-003	8.144280e-002
5.183001000000363e-003	8.144280e-002
5.184001000000363e-003	8.144280e-002
5.185001000000363e-003	8.144280e-002
5.186001000000363e-003	8.144280e-002
5.187001000000364e-003	8.164095e-002
5.188001000000364e-003	8.164095e-002
5.189001000000364e-003	8.144280e-002
5.190001000000364e-003	8.144280e-002
5.191001000000364e-003	8.144280e-002
5.192001000000364e-003	8.164095e-002
5.193001000000364e-003	8.164095e-002
5.194001000000365e-003	8.144280e-002
5.195001000000365e-003	8.164095e-002
5.196001000000365e-003	8.164095e-002
5.197001000000365e-003	8.164095e-002
5.198001000000365e-003	8.164095e-002
5.199001000000365e-003	8.164095e-002
5.200001000000365e-003	8.164095e-002
5.201001000000365e-003	8.164095e-002
5.202001000000366e-003	8.164095e-002
5.203001000000366e-003	8.164095e-002
5.204001000000366e-003	8.164095e-002
5.205001000000366e-003	8.164095e-002
5.206001000000366e-003	8.184008e-002
5.207001000000366e-003	8.164095e-002
5.208001000000366e-003	8.164095e-002
5.209001000000367e-003	8.184008e-002
5.210001000000367e-003	8.184008e-002
5.211001000000367e-003	8.164095e-002
5.212001000000367e-003	8.164095e-002
5.213001000000367e-003	8.184008e-002
5.214001000000367e-003	8.184008e-002
5.215001000000367e-003	8.184008e-002
5.216001000000367e-003	8.184008e-002
5.217001000000368e-003	8.184008e-002
5.218001000000368e-003	8.184008e-002
5.219001000000368e-003	8.184008e-002
5.220001000000368e-003	8.184008e-002
5.221001000000368e-003	8.184008e-002
5.222001000000368e-003	8.184008e-002
5.223001000000368e-003	8.184008e-002
5.224001000000368e-003	8.184008e-002
5.225001000000369e-003	8.204018e-002
5.226001000000369e-003	8.204018e-002
5.227001000000369e-003	8.184008e-002
5.228001000000369e-003	8.184008e-002
5.229001000000369e-003	8.204018e-002
5.230001000000369e-003	8.204018e-002
5.231001000000369e-003	8.184008e-002
5.232001000000370e-003	8.204018e-002
5.233001000000370e-003	8.204018e-002
5.234001000000370e-003	8.204018e-002
5.235001000000370e-003	8.204018e-002
5.236001000000370e-003	8.184008e-002
5.237001000000370e-003	8.204018e-002
5.238001000000370e-003	8.204018e-002
5.239001000000370e-003	8.204018e-002
5.240001000000371e-003	8.224125e-002
5.241001000000371e-003	8.204018e-002
5.242001000000371e-003	8.204018e-002
5.243001000000371e-003	8.224125e-002
5.244001000000371e-003	8.204018e-002
5.245001000000371e-003	8.204018e-002
5.246001000000371e-003	8.224125e-002
5.247001000000372e-003	8.204018e-002
5.248001000000372e-003	8.204018e-002
5.249001000000372e-003	8.224125e-002
5.250001000000372e-003	8.224125e-002
5.251001000000372e-003	8.224125e-002
5.252001000000372e-003	8.224125e-002
5.253001000000372e-003	8.224125e-002
5.254001000000372e-003	8.224125e-002
5.255001000000373e-003	8.224125e-002
5.256001000000373e-003	8.224125e-002
5.257001000000373e-003	8.224125e-002
5.258001000000373e-003	8.224125e-002
5.259001000000373e-003	8.224125e-002
5.260001000000373e-003	8.224125e-002
5.261001000000373e-003	8.224125e-002
5.262001000000374e-003	8.224125e-002
5.263001000000374e-003	8.224125e-002
5.264001000000374e-003	8.244332e-002
5.265001000000374e-003	8.244332e-002
5.266001000000374e-003	8.224125e-002
5.267001000000374e-003	8.244332e-002
5.268001000000374e-003	8.244332e-002
5.269001000000374e-003	8.224125e-002
5.270001000000375e-003	8.244332e-002
5.271001000000375e-003	8.244332e-002
5.272001000000375e-003	8.224125e-002
5.273001000000375e-003	8.244332e-002
5.274001000000375e-003	8.244332e-002
5.275001000000375e-003	8.244332e-002
5.276001000000375e-003	8.244332e-002
5.277001000000376e-003	8.244332e-002
5.278001000000376e-003	8.264638e-002
5.279001000000376e-003	8.244332e-002
5.280001000000376e-003	8.244332e-002
5.281001000000376e-003	8.264638e-002
5.282001000000376e-003	8.244332e-002
5.283001000000376e-003	8.244332e-002
5.284001000000376e-003	8.264638e-002
5.285001000000377e-003	8.264638e-002
5.286001000000377e-003	8.244332e-002
5.287001000000377e-003	8.244332e-002
5.288001000000377e-003	8.264638e-002
5.289001000000377e-003	8.264638e-002
5.290001000000377e-003	8.264638e-002
5.291001000000377e-003	8.264638e-002
5.292001000000378e-003	8.264638e-002
5.293001000000378e-003	8.264638e-002
5.294001000000378e-003	8.264638e-002
5.295001000000378e-003	8.264638e-002
5.296001000000378e-003	8.264638e-002
5.297001000000378e-003	8.264638e-002
5.298001000000378e-003	8.264638e-002
5.299001000000378e-003	8.264638e-002
5.300001000000379e-003	8.264638e-002
5.301001000000379e-003	8.285045e-002
5.302001000000379e-003	8.285045e-002
5.303001000000379e-003	8.264638e-002
5.304001000000379e-003	8.264638e-002
5.305001000000379e-003	8.285045e-002
5.306001000000379e-003	8.285045e-002
5.307001000000380e-003	8.264638e-002
5.308001000000380e-003	8.285045e-002
5.309001000000380e-003	8.285045e-002
5.310001000000380e-003	8.285045e-002
5.311001000000380e-003	8.285045e-002
5.312001000000380e-003	8.264638e-002
5.313001000000380e-003	8.285045e-002
5.314001000000380e-003	8.305552e-002
5.315001000000381e-003	8.285045e-002
5.316001000000381e-003	8.285045e-002
5.317001000000381e-003	8.285045e-002
5.318001000000381e-003	8.285045e-002
5.319001000000381e-003	8.305552e-002
5.320001000000381e-003	8.285045e-002
5.321001000000381e-003	8.285045e-002
5.322001000000382e-003	8.305552e-002
5.323001000000382e-003	8.305552e-002
5.324001000000382e-003	8.285045e-002
5.325001000000382e-003	8.285045e-002
5.326001000000382e-003	8.305552e-002
5.327001000000382e-003	8.305552e-002
5.328001000000382e-003	8.305552e-002
5.329001000000382e-003	8.305552e-002
5.330001000000383e-003	8.305552e-002
5.331001000000383e-003	8.305552e-002
5.332001000000383e-003	8.305552e-002
5.333001000000383e-003	8.305552e-002
5.334001000000383e-003	8.305552e-002
5.335001000000383e-003	8.305552e-002
5.336001000000383e-003	8.305552e-002
5.337001000000383e-003	8.305552e-002
5.338001000000384e-003	8.305552e-002
5.339001000000384e-003	8.305552e-002
5.340001000000384e-003	8.326162e-002
5.341001000000384e-003	8.326162e-002
5.342001000000384e-003	8.305552e-002
5.343001000000384e-003	8.305552e-002
5.344001000000384e-003	8.326162e-002
5.345001000000385e-003	8.326162e-002
5.346001000000385e-003	8.305552e-002
5.347001000000385e-003	8.326162e-002
5.348001000000385e-003	8.326162e-002
5.349001000000385e-003	8.326162e-002
5.350001000000385e-003	8.326162e-002
5.351001000000385e-003	8.326162e-002
5.352001000000385e-003	8.326162e-002
5.353001000000386e-003	8.326162e-002
5.354001000000386e-003	8.326162e-002
5.355001000000386e-003	8.326162e-002
5.356001000000386e-003	8.326162e-002
5.357001000000386e-003	8.326162e-002
5.358001000000386e-003	8.346874e-002
5.359001000000386e-003	8.326162e-002
5.360001000000387e-003	8.326162e-002
5.361001000000387e-003	8.346874e-002
5.362001000000387e-003	8.346874e-002
5.363001000000387e-003	8.326162e-002
5.364001000000387e-003	8.326162e-002
5.365001000000387e-003	8.346874e-002
5.366001000000387e-003	8.346874e-002
5.367001000000387e-003	8.346874e-002
5.368001000000388e-003	8.346874e-002
5.369001000000388e-003	8.346874e-002
5.370001000000388e-003	8.346874e-002
5.371001000000388e-003	8.346874e-002
5.372001000000388e-003	8.346874e-002
5.373001000000388e-003	8.346874e-002
5.374001000000388e-003	8.346874e-002
5.375001000000389e-003	8.346874e-002
5.376001000000389e-003	8.346874e-002
5.377001000000389e-003	8.346874e-002
5.378001000000389e-003	8.346874e-002
5.379001000000389e-003	8.367689e-002
5.380001000000389e-003	8.367689e-002
5.381001000000389e-003	8.346874e-002
5.382001000000389e-003	8.346874e-002
5.383001000000390e-003	8.367689e-002
5.384001000000390e-003	8.367689e-002
5.385001000000390e-003	8.346874e-002
5.386001000000390e-003	8.367689e-002
5.387001000000390e-003	8.367689e-002
5.388001000000390e-003	8.367689e-002
5.389001000000390e-003	8.367689e-002
5.390001000000391e-003	8.367689e-002
5.391001000000391e-003	8.367689e-002
5.392001000000391e-003	8.367689e-002
5.393001000000391e-003	8.367689e-002
5.394001000000391e-003	8.367689e-002
5.395001000000391e-003	8.367689e-002
5.396001000000391e-003	8.367689e-002
5.397001000000391e-003	8.388608e-002
5.398001000000392e-003	8.367689e-002
5.399001000000392e-003	8.367689e-002
5.400001000000392e-003	8.388608e-002
5.401001000000392e-003	8.388608e-002
5.402001000000392e-003	8.367689e-002
5.403001000000392e-003	8.367689e-002
5.404001000000392e-003	8.388608e-002
5.405001000000393e-003	8.388608e-002
5.406001000000393e-003	8.388608e-002
5.407001000000393e-003	8.388608e-002
5.408001000000393e-003	8.388608e-002
5.409001000000393e-003	8.388608e-002
5.410001000000393e-003	8.388608e-002
5.411001000000393e-003	8.388608e-002
5.412001000000393e-003	8.388608e-002
5.413001000000394e-003	8.388608e-002
5.414001000000394e-003	8.388608e-002
5.415001000000394e-003	8.388608e-002
5.416001000000394e-003	8.388608e-002
5.417001000000394e-003	8.388608e-002
5.418001000000394e-003	8.388608e-002
5.419001000000394e-003	8.409632e-002
5.420001000000395e-003	8.409632e-002
5.421001000000395e-003	8.388608e-002
5.422001000000395e-003	8.388608e-002
5.423001000000395e-003	8.409632e-002
5.424001000000395e-003	8.409632e-002
5.425001000000395e-003	8.388608e-002
5.426001000000395e-003	8.409632e-002
5.427001000000395e-003	8.409632e-002
5.428001000000396e-003	8.409632e-002
5.429001000000396e-003	8.409632e-002
5.430001000000396e-003	8.409632e-002
5.431001000000396e-003	8.409632e-002
5.432001000000396e-003	8.409632e-002
5.433001000000396e-003	8.409632e-002
5.434001000000396e-003	8.409632e-002
5.435001000000397e-003	8.409632e-002
5.436001000000397e-003	8.409632e-002
5.437001000000397e-003	8.430762e-002
5.438001000000397e-003	8.409632e-002
5.439001000000397e-003	8.409632e-002
5.440001000000397e-003	8.430762e-002
5.441001000000397e-003	8.430762e-002
5.442001000000397e-003	8.409632e-002
5.443001000000398e-003	8.409632e-002
5.444001000000398e-003	8.430762e-002
5.445001000000398e-003	8.430762e-002
5.446001000000398e-003	8.430762e-002
5.447001000000398e-003	8.430762e-002
5.448001000000398e-003	8.430762e-002
5.449001000000398e-003	8.430762e-002
5.450001000000398e-003	8.409632e-002
5.451001000000399e-003	8.409632e-002
5.452001000000399e-003	8.451998e-002
5.453001000000399e-003	8.451998e-002
5.454001000000399e-003	8.430762e-002
5.455001000000399e-003	8.430762e-002
5.456001000000399e-003	8.430762e-002
5.457001000000399e-003	8.430762e-002
5.458001000000400e-003	8.430762e-002
5.459001000000400e-003	8.430762e-002
5.460001000000400e-003	8.451998e-002
5.461001000000400e-003	8.451998e-002
5.462001000000400e-003	8.430762e-002
5.463001000000400e-003	8.451998e-002
5.464001000000400e-003	8.451998e-002
5.465001000000400e-003	8.430762e-002
5.466001000000401e-003	8.451998e-002
5.467001000000401e-003	8.451998e-002
5.468001000000401e-003	8.430762e-002
5.469001000000401e-003	8.451998e-002
5.470001000000401e-003	8.451998e-002
5.471001000000401e-003	8.451998e-002
5.472001000000401e-003	8.451998e-002
5.473001000000402e-003	8.451998e-002
5.474001000000402e-003	8.451998e-002
5.475001000000402e-003	8.451998e-002
5.476001000000402e-003	8.473341e-002
5.477001000000402e-003	8.451998e-002
5.478001000000402e-003	8.451998e-002
5.479001000000402e-003	8.473341e-002
5.480001000000402e-003	8.451998e-002
5.481001000000403e-003	8.451998e-002
5.482001000000403e-003	8.473341e-002
5.483001000000403e-003	8.473341e-002
5.484001000000403e-003	8.473341e-002
5.485001000000403e-003	8.451998e-002
5.486001000000403e-003	8.451998e-002
5.487001000000403e-003	8.473341e-002
5.488001000000404e-003	8.473341e-002
5.489001000000404e-003	8.473341e-002
5.490001000000404e-003	8.473341e-002
5.491001000000404e-003	8.473341e-002
5.492001000000404e-003	8.473341e-002
5.493001000000404e-003	8.473341e-002
5.494001000000404e-003	8.473341e-002
5.495001000000404e-003	8.473341e-002
5.496001000000405e-003	8.473341e-002
5.497001000000405e-003	8.473341e-002
5.498001000000405e-003	8.494793e-002
5.499001000000405e-003	8.494793e-002
5.500001000000405e-003	8.473341e-002
5.501001000000405e-003	8.473341e-002
5.502001000000405e-003	8.473341e-002
5.503001000000406e-003	8.494793e-002
5.504001000000406e-003	8.494793e-002
5.505001000000406e-003	8.473341e-002
5.506001000000406e-003	8.494793e-002
5.507001000000406e-003	8.494793e-002
5.508001000000406e-003	8.473341e-002
5.509001000000406e-003	8.494793e-002
5.510001000000406e-003	8.494793e-002
5.511001000000407e-003	8.494793e-002
5.512001000000407e-003	8.494793e-002
5.513001000000407e-003	8.494793e-002
5.514001000000407e-003	8.494793e-002
5.515001000000407e-003	8.494793e-002
5.516001000000407e-003	8.516353e-002
5.517001000000407e-003	8.494793e-002
5.518001000000408e-003	8.494793e-002
5.519001000000408e-003	8.516353e-002
5.520001000000408e-003	8.494793e-002
5.521001000000408e-003	8.494793e-002
5.522001000000408e-003	8.516353e-002
5.523001000000408e-003	8.494793e-002
5.524001000000408e-003	8.494793e-002
5.525001000000408e-003	8.516353e-002
5.526001000000409e-003	8.516353e-002
5.527001000000409e-003	8.516353e-002
5.528001000000409e-003	8.516353e-002
5.529001000000409e-003	8.516353e-002
5.530001000000409e-003	8.494793e-002
5.531001000000409e-003	8.494793e-002
5.532001000000409e-003	8.516353e-002
5.533001000000410e-003	8.516353e-002
5.534001000000410e-003	8.516353e-002
5.535001000000410e-003	8.516353e-002
5.536001000000410e-003	8.538023e-002
5.537001000000410e-003	8.538023e-002
5.538001000000410e-003	8.516353e-002
5.539001000000410e-003	8.516353e-002
5.540001000000410e-003	8.516353e-002
5.541001000000411e-003	8.516353e-002
5.542001000000411e-003	8.538023e-002
5.543001000000411e-003	8.538023e-002
5.544001000000411e-003	8.516353e-002
5.545001000000411e-003	8.516353e-002
5.546001000000411e-003	8.538023e-002
5.547001000000411e-003	8.538023e-002
5.548001000000412e-003	8.516353e-002
5.549001000000412e-003	8.538023e-002
5.550001000000412e-003	8.538023e-002
5.551001000000412e-003	8.538023e-002
5.552001000000412e-003	8.538023e-002
5.553001000000412e-003	8.538023e-002
5.554001000000412e-003	8.538023e-002
5.555001000000412e-003	8.538023e-002
5.556001000000413e-003	8.538023e-002
5.557001000000413e-003	8.538023e-002
5.558001000000413e-003	8.538023e-002
5.559001000000413e-003	8.538023e-002
5.560001000000413e-003	8.559804e-002
5.561001000000413e-003	8.538023e-002
5.562001000000413e-003	8.538023e-002
5.563001000000413e-003	8.559804e-002
5.564001000000414e-003	8.538023e-002
5.565001000000414e-003	8.538023e-002
5.566001000000414e-003	8.559804e-002
5.567001000000414e-003	8.559804e-002
5.568001000000414e-003	8.559804e-002
5.569001000000414e-003	8.538023e-002
5.570001000000414e-003	8.538023e-002
5.571001000000415e-003	8.559804e-002
5.572001000000415e-003	8.559804e-002
5.573001000000415e-003	8.559804e-002
5.574001000000415e-003	8.559804e-002
5.575001000000415e-003	8.559804e-002
5.576001000000415e-003	8.559804e-002
5.577001000000415e-003	8.559804e-002
5.578001000000415e-003	8.559804e-002
5.579001000000416e-003	8.559804e-002
5.580001000000416e-003	8.581696e-002
5.581001000000416e-003	8.581696e-002
5.582001000000416e-003	8.559804e-002
5.583001000000416e-003	8.559804e-002
5.584001000000416e-003	8.559804e-002
5.585001000000416e-003	8.559804e-002
5.586001000000417e-003	8.581696e-002
5.587001000000417e-003	8.581696e-002
5.588001000000417e-003	8.559804e-002
5.589001000000417e-003	8.581696e-002
5.590001000000417e-003	8.581696e-002
5.591001000000417e-003	8.559804e-002
5.592001000000417e-003	8.581696e-002
5.593001000000417e-003	8.581696e-002
5.594001000000418e-003	8.581696e-002
5.595001000000418e-003	8.581696e-002
5.596001000000418e-003	8.581696e-002
5.597001000000418e-003	8.581696e-002
5.598001000000418e-003	8.581696e-002
5.599001000000418e-003	8.581696e-002
5.600001000000418e-003	8.581696e-002
5.601001000000419e-003	8.603701e-002
5.602001000000419e-003	8.581696e-002
5.603001000000419e-003	8.581696e-002
5.604001000000419e-003	8.603701e-002
5.605001000000419e-003	8.581696e-002
5.606001000000419e-003	8.581696e-002
5.607001000000419e-003	8.603701e-002
5.608001000000419e-003	8.603701e-002
5.609001000000420e-003	8.581696e-002
5.610001000000420e-003	8.581696e-002
5.611001000000420e-003	8.603701e-002
5.612001000000420e-003	8.603701e-002
5.613001000000420e-003	8.603701e-002
5.614001000000420e-003	8.603701e-002
5.615001000000420e-003	8.603701e-002
5.616001000000421e-003	8.603701e-002
5.617001000000421e-003	8.603701e-002
5.618001000000421e-003	8.603701e-002
5.619001000000421e-003	8.603701e-002
5.620001000000421e-003	8.603701e-002
5.621001000000421e-003	8.603701e-002
5.622001000000421e-003	8.603701e-002
5.623001000000421e-003	8.603701e-002
5.624001000000422e-003	8.603701e-002
5.625001000000422e-003	8.603701e-002
5.626001000000422e-003	8.625818e-002
5.627001000000422e-003	8.625818e-002
5.628001000000422e-003	8.603701e-002
5.629001000000422e-003	8.603701e-002
5.630001000000422e-003	8.625818e-002
5.631001000000423e-003	8.625818e-002
5.632001000000423e-003	8.603701e-002
5.633001000000423e-003	8.625818e-002
5.634001000000423e-003	8.625818e-002
5.635001000000423e-003	8.603701e-002
5.636001000000423e-003	8.625818e-002
5.637001000000423e-003	8.625818e-002
5.638001000000423e-003	8.625818e-002
5.639001000000424e-003	8.625818e-002
5.640001000000424e-003	8.625818e-002
5.641001000000424e-003	8.625818e-002
5.642001000000424e-003	8.625818e-002
5.643001000000424e-003	8.648049e-002
5.644001000000424e-003	8.625818e-002
5.645001000000424e-003	8.625818e-002
5.646001000000425e-003	8.625818e-002
5.647001000000425e-003	8.625818e-002
5.648001000000425e-003	8.648049e-002
5.649001000000425e-003	8.648049e-002
5.650001000000425e-003	8.625818e-002
5.651001000000425e-003	8.625818e-002
5.652001000000425e-003	8.648049e-002
5.653001000000425e-003	8.648049e-002
5.654001000000426e-003	8.648049e-002
5.655001000000426e-003	8.625818e-002
5.656001000000426e-003	8.625818e-002
5.657001000000426e-003	8.648049e-002
5.658001000000426e-003	8.648049e-002
5.659001000000426e-003	8.648049e-002
5.660001000000426e-003	8.648049e-002
5.661001000000426e-003	8.648049e-002
5.662001000000427e-003	8.648049e-002
5.663001000000427e-003	8.648049e-002
5.664001000000427e-003	8.648049e-002
5.665001000000427e-003	8.648049e-002
5.666001000000427e-003	8.670396e-002
5.667001000000427e-003	8.670396e-002
5.668001000000427e-003	8.648049e-002
5.669001000000428e-003	8.648049e-002
5.670001000000428e-003	8.648049e-002
5.671001000000428e-003	8.648049e-002
5.672001000000428e-003	8.670396e-002
5.673001000000428e-003	8.670396e-002
5.674001000000428e-003	8.648049e-002
5.675001000000428e-003	8.670396e-002
5.676001000000428e-003	8.670396e-002
5.677001000000429e-003	8.648049e-002
5.678001000000429e-003	8.670396e-002
5.679001000000429e-003	8.670396e-002
5.680001000000429e-003	8.670396e-002
5.681001000000429e-003	8.670396e-002
5.682001000000429e-003	8.670396e-002
5.683001000000429e-003	8.670396e-002
5.684001000000430e-003	8.670396e-002
5.685001000000430e-003	8.670396e-002
5.686001000000430e-003	8.670396e-002
5.687001000000430e-003	8.670396e-002
5.688001000000430e-003	8.670396e-002
5.689001000000430e-003	8.692858e-002
5.690001000000430e-003	8.670396e-002
5.691001000000430e-003	8.670396e-002
5.692001000000431e-003	8.692858e-002
5.693001000000431e-003	8.670396e-002
5.694001000000431e-003	8.670396e-002
5.695001000000431e-003	8.692858e-002
5.696001000000431e-003	8.692858e-002
5.697001000000431e-003	8.692858e-002
5.698001000000431e-003	8.692858e-002
5.699001000000432e-003	8.670396e-002
5.700001000000432e-003	8.670396e-002
5.701001000000432e-003	8.692858e-002
5.702001000000432e-003	8.692858e-002
5.703001000000432e-003	8.692858e-002
5.704001000000432e-003	8.692858e-002
5.705001000000432e-003	8.692858e-002
5.706001000000432e-003	8.692858e-002
5.707001000000433e-003	8.692858e-002
5.708001000000433e-003	8.692858e-002
5.709001000000433e-003	8.692858e-002
5.710001000000433e-003	8.715437e-002
5.711001000000433e-003	8.715437e-002
5.712001000000433e-003	8.692858e-002
5.713001000000433e-003	8.692858e-002
5.714001000000434e-003	8.692858e-002
5.715001000000434e-003	8.692858e-002
5.716001000000434e-003	8.715437e-002
5.717001000000434e-003	8.715437e-002
5.718001000000434e-003	8.692858e-002
5.719001000000434e-003	8.715437e-002
5.720001000000434e-003	8.715437e-002
5.721001000000434e-003	8.692858e-002
5.722001000000435e-003	8.715437e-002
5.723001000000435e-003	8.715437e-002
5.724001000000435e-003	8.715437e-002
5.725001000000435e-003	8.715437e-002
5.726001000000435e-003	8.715437e-002
